node_id,true_label,hdbscan_label,stable_pruned_label,pca_x,pca_y
488,4,-1,-1,0.152512788772583,0.1867639273405075
489,2,3,0,0.43877115845680237,0.17592112720012665
490,5,-1,-1,-0.2890409231185913,0.05749879777431488
491,6,-1,-1,0.12421435117721558,0.09137049317359924
492,4,-1,-1,-0.30056917667388916,-0.08706137537956238
493,2,-1,-1,0.07552444934844971,0.04685256630182266
494,2,-1,-1,0.6722269058227539,0.08118867874145508
495,6,-1,-1,-0.39250147342681885,-0.19526676833629608
496,0,3,-1,0.07304894924163818,-0.11397098004817963
497,0,3,-1,0.05984699726104736,0.18187256157398224
498,4,3,-1,-0.2694433927536011,0.06789632141590118
499,6,-1,-1,0.08298468589782715,0.03453727811574936
500,3,-1,-1,-0.047193169593811035,-0.08807531744241714
501,2,3,0,0.5025725364685059,0.1590653508901596
502,0,-1,-1,0.09495812654495239,-0.15870815515518188
503,3,-1,-1,-0.05989372730255127,-0.2474568635225296
504,6,-1,-1,-0.05640023946762085,-0.031895026564598083
505,1,-1,-1,-0.2754967212677002,-0.4188709259033203
506,6,-1,-1,0.1898999810218811,-0.2969071567058563
507,3,-1,-1,-0.6207258701324463,0.3293038606643677
508,1,-1,-1,0.2291613221168518,-0.13205689191818237
509,3,-1,-1,0.010069966316223145,-0.23439881205558777
510,3,3,2,0.15247207880020142,-0.014514945447444916
511,3,3,-1,0.1871693730354309,-0.16474302113056183
512,3,-1,-1,-0.0153425931930542,-0.27800047397613525
513,2,3,0,0.3645890951156616,0.1300373673439026
514,5,3,-1,-0.21734225749969482,-0.03217763453722
515,4,-1,-1,-0.23147153854370117,0.28827589750289917
516,5,-1,-1,-0.23325753211975098,-0.04309679940342903
517,5,-1,-1,0.06695234775543213,0.08150939643383026
518,3,-1,-1,-0.03383594751358032,0.025436311960220337
519,1,-1,-1,-0.34791100025177,-0.25579866766929626
520,3,-1,-1,0.11220133304595947,-0.1771014928817749
521,3,3,-1,0.30431413650512695,-0.06403182446956635
522,4,-1,-1,0.24818581342697144,-0.10789917409420013
523,4,-1,-1,-0.1410672664642334,0.2393300086259842
524,2,3,0,0.1196700930595398,0.2365735024213791
525,0,-1,-1,-0.560386061668396,-0.0009286925196647644
526,2,3,0,0.12126696109771729,0.3916957974433899
527,0,-1,-1,0.020739436149597168,0.03053201735019684
528,5,-1,-1,0.18167519569396973,-0.283445805311203
529,4,-1,-1,0.0666499137878418,0.07903479039669037
530,0,3,-1,0.1629425287246704,-0.1437659114599228
531,0,-1,-1,-0.22488117218017578,-0.2408456653356552
532,3,-1,-1,-0.41349470615386963,0.055684641003608704
533,2,-1,-1,0.21987372636795044,0.3819349408149719
534,2,-1,-1,-0.028377175331115723,0.5960341691970825
535,2,-1,-1,0.10863244533538818,0.2521824240684509
536,2,3,-1,0.27050846815109253,0.17453645169734955
537,6,-1,-1,-0.7521032094955444,-0.016635172069072723
538,4,-1,-1,-0.0085793137550354,0.25346916913986206
539,6,3,-1,0.3452152609825134,-0.054225653409957886
540,5,-1,-1,-0.38430655002593994,0.023891158401966095
541,5,-1,-1,-0.38416504859924316,-0.12906426191329956
542,1,3,-1,0.23785322904586792,-0.1841539442539215
543,0,-1,-1,0.08294677734375,-0.03812467306852341
544,0,3,-1,-0.18237745761871338,-0.022688638418912888
545,4,-1,-1,-0.404538631439209,-0.18430975079536438
546,3,-1,-1,0.3275805711746216,-0.008645936846733093
547,3,3,2,0.11621963977813721,-0.06797266751527786
548,1,-1,-1,-0.3832523822784424,-0.19306892156600952
549,3,-1,-1,-0.12829017639160156,-0.22319023311138153
550,6,-1,-1,0.3312349319458008,0.1086612343788147
551,6,3,-1,0.2778164744377136,-0.048422012478113174
552,2,3,-1,0.20266515016555786,0.18242205679416656
553,3,-1,-1,-0.18041133880615234,0.10248278081417084
554,3,-1,-1,0.18056273460388184,-0.08996612578630447
555,3,3,-1,0.08901870250701904,-0.05769304931163788
556,1,3,-1,0.3869393467903137,-0.15488088130950928
557,2,3,0,0.4731121063232422,0.1405133306980133
558,2,-1,-1,0.4392370581626892,0.11755278706550598
559,5,-1,-1,0.07502484321594238,0.07698307931423187
560,4,-1,-1,-0.07254350185394287,-0.020443346351385117
561,3,-1,-1,0.2974468469619751,0.17281939089298248
562,2,3,-1,0.4798552393913269,-0.1371321827173233
563,1,3,-1,0.07991808652877808,-0.36435240507125854
564,2,-1,-1,0.17230939865112305,0.44734013080596924
565,2,-1,-1,-0.06749230623245239,0.41644173860549927
566,3,3,2,0.19790655374526978,-0.04917892813682556
567,2,-1,-1,0.024860680103302002,0.41040360927581787
568,3,-1,-1,-0.18668484687805176,-0.2087002545595169
569,2,-1,-1,-0.010222077369689941,0.3502642512321472
570,3,-1,-1,0.10027217864990234,-0.22902880609035492
571,3,-1,-1,0.023878633975982666,-0.15369834005832672
572,0,3,-1,0.0385899543762207,0.16399914026260376
573,5,-1,-1,0.1130877137184143,-0.18213847279548645
574,3,-1,-1,-0.05989372730255127,-0.2474568635225296
575,3,-1,-1,0.28063273429870605,0.023425839841365814
576,3,-1,-1,-0.17930817604064941,-0.3234894275665283
577,4,-1,-1,-0.8793554306030273,-0.45762354135513306
578,5,-1,-1,-0.3909672498703003,0.08068974316120148
579,3,-1,-1,-0.1638200283050537,-0.13597260415554047
580,2,-1,-1,-0.04030764102935791,0.537505567073822
581,1,3,-1,0.07579869031906128,-0.12780141830444336
582,4,-1,-1,-0.17177295684814453,0.38950973749160767
583,4,-1,-1,0.16306644678115845,0.2702059745788574
584,4,-1,-1,-0.18066227436065674,0.2250971645116806
585,4,-1,-1,-0.23021292686462402,-0.1768992692232132
586,0,3,-1,-0.11581623554229736,0.14431390166282654
587,5,-1,-1,-0.21262943744659424,-0.14297011494636536
588,4,-1,-1,-0.141923189163208,-0.0493202805519104
589,1,-1,-1,0.024939000606536865,-0.18284890055656433
590,3,3,-1,0.15786117315292358,0.11045917868614197
591,0,-1,-1,-0.11250126361846924,0.16945746541023254
592,3,-1,-1,0.03869640827178955,-0.07100573927164078
593,4,3,-1,0.08181238174438477,0.021490179002285004
594,6,-1,-1,0.3958117365837097,0.10340981185436249
595,3,-1,-1,0.3366021513938904,0.17959268391132355
596,6,3,-1,-0.08237409591674805,-0.06711249053478241
597,3,3,-1,0.29828470945358276,-0.00021333247423171997
598,3,-1,-1,-1.121073842048645,-0.17558568716049194
599,3,-1,-1,-0.13378429412841797,-0.1441788375377655
600,6,3,-1,0.23013269901275635,0.061839282512664795
601,3,-1,-1,-0.0026742219924926758,0.05225749313831329
602,4,-1,-1,0.06671762466430664,0.07533547282218933
603,3,-1,-1,-0.1617112159729004,-0.315374493598938
604,6,3,-1,-0.0714120864868164,0.013677366077899933
605,3,3,-1,-0.03882622718811035,0.10488668084144592
606,0,-1,-1,-0.6036276817321777,-0.2874988615512848
607,3,-1,-1,-0.24055719375610352,-0.2972353398799896
608,1,3,-1,0.18306589126586914,-0.17855966091156006
609,2,-1,-1,-0.1790468692779541,0.6409294605255127
610,5,-1,-1,0.05382746458053589,-0.5570025444030762
611,6,-1,-1,0.6969929933547974,0.248167023062706
612,5,-1,-1,0.1762034296989441,-0.09596610069274902
613,2,3,-1,0.40829020738601685,0.17702554166316986
614,0,-1,-1,-0.26567399501800537,0.27887779474258423
615,2,-1,-1,0.1376141905784607,0.43274301290512085
616,2,3,0,0.29092907905578613,0.356644868850708
617,3,3,-1,-0.02139759063720703,-0.14855864644050598
618,3,-1,-1,0.08134657144546509,0.06440308690071106
619,0,3,-1,0.1622350811958313,-0.0375274121761322
620,3,-1,-1,-0.18037080764770508,-0.03147702291607857
621,5,3,-1,-0.13802456855773926,0.06337998807430267
622,3,-1,-1,-0.24466395378112793,0.3306539058685303
623,4,-1,-1,-0.13224613666534424,0.25574398040771484
624,0,-1,-1,-0.1925067901611328,0.005861960351467133
625,3,-1,-1,-0.4207339286804199,-0.16009339690208435
626,2,-1,-1,0.06126683950424194,-0.03121548518538475
627,4,-1,-1,-0.17765283584594727,0.04321276396512985
628,5,3,-1,0.3164703845977783,0.22025607526302338
629,2,3,-1,0.05560946464538574,0.6160063147544861
630,3,3,-1,0.18355238437652588,0.17081333696842194
631,2,3,-1,0.47040122747421265,0.1646338552236557
632,2,-1,-1,0.004511117935180664,0.21519936621189117
633,3,-1,-1,-0.057778358459472656,-0.12736935913562775
634,5,3,-1,0.13949799537658691,-0.10832692682743073
635,2,-1,-1,0.20428848266601562,-0.006255030632019043
636,0,-1,-1,0.3444265127182007,-0.013222433626651764
637,3,-1,-1,0.3106846809387207,-0.08172744512557983
638,4,-1,-1,-0.47683775424957275,-0.0694747194647789
639,3,-1,-1,0.18063145875930786,-0.04920412227511406
640,3,-1,-1,-0.3266357183456421,-0.14446595311164856
641,3,-1,-1,0.252525269985199,0.05481797456741333
642,0,-1,-1,0.1566796898841858,0.1361428052186966
643,5,-1,-1,0.3221397399902344,-0.12589727342128754
644,5,3,-1,0.033951640129089355,-0.12437520176172256
645,5,-1,-1,-0.5837581157684326,-0.06298566609621048
646,5,-1,-1,0.3438851237297058,-0.050052423030138016
647,5,-1,-1,-0.1288827657699585,-0.11429646611213684
648,5,3,-1,0.1390995979309082,0.1195463240146637
649,3,3,-1,-0.13573944568634033,-0.013306446373462677
650,2,-1,-1,0.028757035732269287,0.350003182888031
651,0,-1,-1,-0.30546343326568604,0.15544737875461578
652,4,-1,-1,-0.12351059913635254,-0.07562199234962463
653,3,-1,-1,0.7297887802124023,-0.09720983356237411
654,4,-1,-1,-0.0625377893447876,0.053838104009628296
655,1,3,-1,0.4162447452545166,-0.23073890805244446
656,1,3,-1,0.4180365800857544,-0.20216068625450134
657,2,-1,-1,0.062038302421569824,0.1942506581544876
658,3,-1,-1,-0.13615024089813232,-0.3627735376358032
659,0,-1,-1,-0.11987519264221191,-0.06550197303295135
660,1,3,-1,0.521516740322113,-0.16544419527053833
661,5,-1,-1,-0.7895122766494751,-0.12075737863779068
662,3,-1,-1,0.2931870222091675,-0.0969722792506218
663,6,-1,-1,0.3958117365837097,0.10340981185436249
664,3,3,2,0.28225427865982056,-0.06446269154548645
665,4,-1,-1,-0.25489795207977295,-0.24905648827552795
666,0,3,-1,0.07972413301467896,-0.036920834332704544
667,0,3,-1,0.1246025562286377,0.0980222076177597
668,5,-1,-1,0.12930172681808472,0.032594211399555206
669,3,-1,-1,-0.25395703315734863,0.10537776350975037
670,3,-1,-1,-0.507330060005188,-0.007382631301879883
671,5,3,-1,0.012243330478668213,0.10445445775985718
672,2,-1,-1,0.019498467445373535,0.029689259827136993
673,3,3,-1,0.28656136989593506,-0.06439118832349777
674,3,3,-1,0.21446341276168823,-0.09653915464878082
675,4,-1,-1,-0.30407416820526123,0.2433517426252365
676,5,-1,-1,-0.41822612285614014,-0.08094478398561478
677,4,-1,-1,-0.5129880905151367,0.1455257683992386
678,3,3,-1,0.06174081563949585,-0.10528423637151718
679,0,3,-1,0.08810466527938843,0.15640805661678314
680,0,-1,-1,0.4710971415042877,-0.009689778089523315
681,3,-1,-1,-0.256142258644104,-0.06857184320688248
682,6,3,2,0.24818438291549683,0.00505596399307251
683,1,-1,-1,0.5082576274871826,-0.04540890455245972
684,2,3,0,0.43088769912719727,0.09667104482650757
685,1,-1,-1,0.3471100926399231,-0.028807085007429123
686,2,3,0,0.49760785698890686,0.19831682741641998
687,2,-1,-1,-0.09429752826690674,0.3331945538520813
688,4,0,4,0.2731292247772217,-0.10796624422073364
689,2,3,0,0.20437872409820557,0.38883596658706665
690,3,-1,-1,-0.45738768577575684,0.25360995531082153
691,4,3,-1,0.13970190286636353,-0.052766844630241394
692,3,-1,-1,-0.20904910564422607,-0.27189570665359497
693,0,-1,-1,-0.04562699794769287,-0.20170098543167114
694,5,-1,-1,-0.09274125099182129,-0.23327399790287018
695,3,-1,-1,-0.31897103786468506,-0.06289633363485336
696,3,-1,-1,-0.1333322525024414,-0.10682593286037445
697,3,3,-1,0.30685895681381226,0.03263949602842331
698,4,-1,-1,-0.2741208076477051,-0.08876312524080276
699,3,3,-1,0.07976877689361572,-0.21653704345226288
700,3,-1,-1,0.5642554759979248,-0.27393436431884766
701,5,-1,-1,-0.3710688352584839,-0.08131752908229828
702,6,-1,-1,-0.057859599590301514,-0.17341148853302002
703,5,-1,-1,-0.17633891105651855,-0.028055015951395035
704,2,3,-1,0.2805284857749939,-0.18400973081588745
705,4,3,-1,0.015011966228485107,-0.11804888397455215
706,4,3,-1,-0.1850132942199707,0.2651931047439575
707,0,-1,-1,0.22645562887191772,-0.2954280972480774
708,3,3,-1,-0.006772398948669434,0.01956675946712494
709,5,-1,-1,0.01001507043838501,-0.20387612283229828
710,3,-1,-1,-0.11806654930114746,-0.03818299621343613
711,0,-1,-1,-0.1394113302230835,-0.030122485011816025
712,6,-1,-1,0.3734210133552551,-0.0897345095872879
713,3,-1,-1,-0.2884521484375,0.19294051826000214
714,4,-1,-1,-0.2384486198425293,0.11769688129425049
715,4,-1,-1,0.27544140815734863,-0.1643688678741455
716,3,-1,-1,-0.056880950927734375,-0.18769362568855286
717,0,3,-1,0.2524164319038391,0.004725903272628784
718,0,-1,-1,-0.21646320819854736,0.113843634724617
719,1,3,-1,-0.0018462538719177246,-0.15481287240982056
720,5,3,0,0.2600032091140747,0.06466652452945709
721,2,-1,-1,0.3863399624824524,0.20140738785266876
722,3,-1,-1,-0.0457422137260437,-0.0768619030714035
723,2,3,0,0.4753214418888092,0.15911194682121277
724,6,-1,-1,0.03640413284301758,-0.017173297703266144
725,0,-1,-1,-0.1798783540725708,0.08877786993980408
726,4,0,4,0.11524605751037598,-0.15517348051071167
727,3,-1,-1,-0.22890686988830566,-0.077562116086483
728,5,3,-1,0.1742154359817505,-0.16302886605262756
729,3,-1,-1,-0.41458582878112793,0.13698802888393402
730,0,-1,-1,0.2984858751296997,0.003551959991455078
731,0,-1,-1,-0.20364975929260254,-0.04219279810786247
732,2,-1,-1,0.32123464345932007,0.5658291578292847
733,0,-1,-1,-1.2804139852523804,-0.1451963484287262
734,0,-1,-1,-0.5129585266113281,-0.17855685949325562
735,5,-1,-1,-0.809698224067688,0.008924923837184906
736,0,-1,-1,-0.3469809293746948,-0.22926633059978485
737,5,-1,-1,-0.14768743515014648,-0.07440930604934692
738,0,-1,-1,-0.08835113048553467,0.190219447016716
739,5,-1,-1,-0.4174562692642212,-0.010075800120830536
740,4,-1,-1,-0.19497084617614746,0.29068517684936523
741,1,-1,-1,0.501014232635498,-0.15078547596931458
742,2,3,-1,0.49846285581588745,-0.1716330349445343
743,3,-1,-1,-0.2733876705169678,-0.05563386529684067
744,2,3,-1,0.24553710222244263,0.29832857847213745
745,3,-1,-1,-0.19336700439453125,0.05931594967842102
746,3,-1,-1,-0.14433133602142334,-0.10384103655815125
747,5,-1,-1,0.12028360366821289,-0.03837234899401665
748,2,-1,-1,-0.2693326473236084,0.2312188297510147
749,4,3,-1,0.19408726692199707,-0.0899878591299057
750,5,3,-1,0.36991560459136963,0.07869879901409149
751,0,-1,-1,-0.05381762981414795,-0.2248552143573761
752,2,3,-1,0.16913574934005737,0.0782371461391449
753,0,3,-1,0.15560972690582275,-0.18005311489105225
754,2,3,0,0.45012107491493225,0.036794863641262054
755,5,-1,-1,-0.2069307565689087,-0.1586310863494873
756,3,-1,-1,-0.4141775369644165,-0.2914212942123413
757,2,-1,-1,0.12571823596954346,0.2464934140443802
758,2,3,-1,0.2654430866241455,0.40960437059402466
759,4,3,-1,0.13270097970962524,-0.08660998940467834
760,2,-1,-1,0.21379750967025757,0.26027727127075195
761,4,-1,-1,-0.010074615478515625,0.28095149993896484
762,2,-1,-1,0.28311222791671753,0.3069734573364258
763,0,-1,-1,0.03679978847503662,-0.28030991554260254
764,2,-1,-1,0.14213597774505615,0.5374805927276611
765,3,3,-1,0.017032146453857422,-0.0608161985874176
766,3,3,-1,0.10805100202560425,-0.23216396570205688
767,0,3,-1,0.14712131023406982,-0.07137912511825562
768,3,3,0,0.36067235469818115,0.146579310297966
769,0,-1,-1,0.24714553356170654,0.02944411337375641
770,3,3,-1,0.2518976926803589,0.0279739648103714
771,0,3,-1,-0.0772702693939209,0.1069231927394867
772,6,-1,-1,0.20692884922027588,0.0974910706281662
773,1,3,-1,0.32308095693588257,-0.18928396701812744
774,4,-1,-1,0.20413422584533691,0.03235316276550293
775,3,-1,-1,-0.1943511962890625,0.26308029890060425
776,4,2,1,0.1552368402481079,0.15553180873394012
777,0,3,-1,0.4344260096549988,-0.08913391828536987
778,6,3,2,0.10228961706161499,-0.007613912224769592
779,6,3,-1,-0.10057628154754639,-0.026726696640253067
780,4,-1,-1,0.07719838619232178,0.04418039321899414
781,3,-1,-1,0.2042742371559143,-0.039584655314683914
782,4,-1,-1,-0.1871415376663208,0.2792530655860901
783,4,-1,-1,-0.30734097957611084,-0.05531851947307587
784,3,-1,-1,0.1310252547264099,-0.3045823574066162
785,3,-1,-1,0.2373695969581604,-0.2196340262889862
786,4,-1,-1,-0.37734317779541016,0.49806642532348633
787,4,-1,-1,-0.013919174671173096,0.13173507153987885
788,3,-1,-1,-0.3971738815307617,0.3137948513031006
789,4,3,-1,-0.1264876127243042,0.13030511140823364
790,3,-1,-1,-0.41059672832489014,0.24443916976451874
791,3,-1,-1,-0.11551392078399658,-0.03470927104353905
792,3,-1,-1,-0.2708371877670288,-0.013513818383216858
793,5,-1,-1,-0.0794144868850708,-0.22333861887454987
794,0,3,-1,-0.06974434852600098,-0.00430520623922348
795,3,3,-1,0.07476991415023804,-0.2669421136379242
796,2,3,0,0.1701311469078064,0.4121438264846802
797,2,3,-1,0.35784751176834106,0.09589402377605438
798,4,-1,-1,0.012169420719146729,0.05769585072994232
799,3,-1,-1,0.11898404359817505,0.2101629227399826
800,2,-1,-1,0.4460691213607788,0.08191639184951782
801,5,-1,-1,-0.36495018005371094,-0.13833200931549072
802,4,-1,-1,-0.07132381200790405,0.014944501221179962
803,5,-1,-1,0.040093958377838135,-0.2207450270652771
804,4,-1,-1,-0.21120953559875488,0.17496956884860992
805,4,3,-1,-0.07316470146179199,0.20632417500019073
806,2,-1,-1,0.03222513198852539,0.5468353033065796
807,5,-1,-1,-0.288529634475708,-0.08007301390171051
808,4,-1,-1,-0.043544888496398926,-0.01213451474905014
809,0,-1,-1,-0.35427582263946533,-0.06342048943042755
810,4,-1,-1,-0.051087915897369385,-0.2581630349159241
811,3,-1,-1,-0.09193038940429688,0.011265940964221954
812,3,2,1,8.690357208251953e-05,0.1113956868648529
813,4,-1,-1,-0.07513827085494995,-0.1609233319759369
814,4,3,-1,0.04081445932388306,-0.1638774275779724
815,0,3,-1,-0.1537102460861206,-0.03235766291618347
816,5,3,-1,-0.16202521324157715,0.009406045079231262
817,2,-1,-1,-0.1117703914642334,0.26556843519210815
818,3,-1,-1,0.3162420392036438,-0.1577298939228058
819,2,3,0,0.19687658548355103,0.42265212535858154
820,2,-1,-1,0.5591927766799927,0.10539105534553528
821,3,-1,-1,0.6534955501556396,-0.010487079620361328
822,5,3,-1,0.3094255328178406,-0.09529849886894226
823,2,3,0,0.1644076108932495,0.3029617667198181
824,2,-1,-1,0.43679583072662354,0.20557494461536407
825,2,3,-1,0.5089373588562012,0.20125387609004974
826,5,-1,-1,0.15262144804000854,-0.20769071578979492
827,3,3,-1,-0.1022573709487915,-0.11706823110580444
828,4,-1,-1,0.2472171187400818,0.10418584942817688
829,1,-1,-1,0.31712794303894043,-0.034903448075056076
830,6,3,-1,0.08168244361877441,-0.03838852047920227
831,1,-1,-1,0.39860987663269043,-0.1548609733581543
832,3,-1,-1,0.39314085245132446,0.3453877568244934
833,3,-1,-1,-0.4789367914199829,-0.31612861156463623
834,1,3,-1,0.41996335983276367,0.02849365770816803
835,3,3,-1,0.010325729846954346,-0.11662173271179199
836,3,3,-1,-0.09940719604492188,-0.1263020634651184
837,4,-1,-1,-0.0662076473236084,-0.0945344790816307
838,0,3,-1,-0.036499977111816406,0.12274041771888733
839,0,-1,-1,-0.14563071727752686,0.06650584936141968
840,5,-1,-1,0.16313308477401733,-0.29517224431037903
841,3,3,-1,0.21335148811340332,-0.0678613930940628
842,0,-1,-1,0.19726258516311646,0.08552947640419006
843,3,-1,-1,-0.08103632926940918,-0.2978890538215637
844,5,3,-1,0.07133513689041138,-0.022038187831640244
845,3,3,-1,0.22220611572265625,-0.19695788621902466
846,3,-1,-1,-0.3854790925979614,-0.3657097816467285
847,6,-1,-1,0.1961812973022461,0.193099245429039
848,2,-1,-1,0.14133554697036743,0.3144512176513672
849,4,-1,-1,-0.12756216526031494,-0.2038167417049408
850,6,-1,-1,0.4280545711517334,-0.0747688040137291
851,0,3,-1,0.05006223917007446,0.011304095387458801
852,0,-1,-1,0.35046327114105225,-0.03937394917011261
853,2,3,0,0.3543926477432251,0.30310559272766113
854,4,-1,-1,-0.4263038635253906,0.019406989216804504
855,3,-1,-1,-0.2369067668914795,0.02279641479253769
856,4,-1,-1,0.021268904209136963,0.05025310814380646
857,4,-1,-1,-0.48021459579467773,-0.05969219654798508
858,0,-1,-1,-0.02846682071685791,-0.2862764298915863
859,2,-1,-1,0.1631602644920349,0.16589078307151794
860,2,-1,-1,0.2105535864830017,0.16719666123390198
861,0,-1,-1,-0.2624480724334717,-0.12319296598434448
862,4,3,-1,0.415943443775177,-0.10041218250989914
863,0,-1,-1,0.04009324312210083,0.0022713318467140198
864,1,-1,-1,0.042337775230407715,-0.42054831981658936
865,3,-1,-1,-0.08877480030059814,-0.13903993368148804
866,3,-1,-1,-0.2306884527206421,0.1738254278898239
867,2,3,-1,0.13288646936416626,0.19199754297733307
868,3,-1,-1,-0.2139580249786377,0.283951997756958
869,3,-1,-1,-0.16112101078033447,-0.12652990221977234
870,3,-1,-1,0.18625235557556152,-0.07634930312633514
871,2,3,0,0.2314155101776123,0.14669369161128998
872,4,2,1,0.19998961687088013,0.11098414659500122
873,0,-1,-1,0.10898947715759277,0.12730294466018677
874,3,3,-1,0.1376878023147583,-0.06616997718811035
875,3,-1,-1,-0.21235370635986328,-0.20818006992340088
876,1,-1,-1,0.23737967014312744,0.15490910410881042
877,3,2,1,-0.04461824893951416,0.18638621270656586
878,5,3,-1,0.13210558891296387,-0.012659817934036255
879,3,-1,-1,0.03910791873931885,-0.19397132098674774
880,0,3,2,0.31039512157440186,0.01774086058139801
881,2,3,-1,0.4875575304031372,0.2274693101644516
882,2,3,0,0.5326800346374512,0.07202297449111938
883,2,-1,-1,-0.026708245277404785,0.5955826640129089
884,4,1,5,-0.3965402841567993,0.2750493288040161
885,5,-1,-1,-0.30376648902893066,0.11664098501205444
886,3,-1,-1,-0.16854417324066162,0.11055916547775269
887,1,3,3,0.06267309188842773,-0.20899996161460876
888,0,-1,-1,-0.38203907012939453,0.2989349961280823
889,2,-1,-1,0.35788851976394653,0.18471147119998932
890,5,-1,-1,0.03429287672042847,-0.23566699028015137
891,6,-1,-1,-0.011806368827819824,-0.12913039326667786
892,3,3,-1,0.17139118909835815,-0.20202219486236572
893,4,-1,-1,-0.2184453010559082,-0.1280348151922226
894,3,-1,-1,0.030914604663848877,-0.1740548014640808
895,0,-1,-1,-0.23725509643554688,-0.07058725506067276
896,5,-1,-1,0.23560655117034912,0.21047742664813995
897,0,3,-1,-0.21821606159210205,0.07681134343147278
898,6,-1,-1,-0.8465553522109985,0.19528888165950775
899,3,3,-1,-0.10733294486999512,-0.010442189872264862
900,3,-1,-1,-0.018768727779388428,-0.009163208305835724
901,0,-1,-1,-0.2800675630569458,-0.020912181586027145
902,2,3,0,0.44436463713645935,0.2113141566514969
903,5,-1,-1,0.105884850025177,-0.1947309970855713
904,5,-1,-1,-0.34145689010620117,-0.20359724760055542
905,2,3,-1,0.45386871695518494,-0.15198591351509094
906,4,-1,-1,-0.18208765983581543,-0.33464592695236206
907,6,-1,-1,0.20122098922729492,0.048540711402893066
908,6,-1,-1,0.10693246126174927,0.0957699567079544
909,3,-1,-1,-0.16809463500976562,-0.10217005014419556
910,1,3,-1,0.04838293790817261,-0.19793406128883362
911,4,-1,-1,-0.22786331176757812,-0.0875808596611023
912,4,-1,-1,0.047736942768096924,-0.12445074319839478
913,5,-1,-1,0.19038385152816772,-0.001978933811187744
914,3,-1,-1,0.08670079708099365,-0.11109045147895813
915,2,3,-1,0.3089696168899536,0.021933548152446747
916,3,-1,-1,0.1519445776939392,-0.13931816816329956
917,0,-1,-1,-0.17930269241333008,0.5619558095932007
918,3,-1,-1,-0.36968934535980225,-0.14931708574295044
919,2,3,0,0.6478713750839233,0.11126771569252014
920,3,3,-1,0.10340094566345215,-0.1804320365190506
921,6,3,-1,-0.03695398569107056,-0.05747082829475403
922,4,-1,-1,-0.35816454887390137,0.13275782763957977
923,3,-1,-1,0.12764769792556763,-0.042953308671712875
924,4,-1,-1,0.0051839351654052734,-0.008739463984966278
925,5,-1,-1,-0.3077554702758789,0.14683011174201965
926,3,-1,-1,0.44539496302604675,-0.29955971240997314
927,3,-1,-1,0.3527507185935974,-0.20034858584403992
928,3,-1,-1,-0.16872131824493408,-0.2660846710205078
929,2,3,-1,0.2945905923843384,0.25349825620651245
930,3,-1,-1,0.1925639510154724,-0.0834369882941246
931,2,-1,-1,0.4473148584365845,-0.23320125043392181
932,3,-1,-1,0.2931870222091675,-0.0969722792506218
933,2,3,-1,0.08076059818267822,0.501466691493988
934,4,-1,-1,-0.21909797191619873,0.18396948277950287
935,5,3,-1,-0.15953421592712402,-0.031289052218198776
936,2,-1,-1,0.09559160470962524,0.4064600467681885
937,1,-1,-1,0.16247761249542236,-0.3632875084877014
938,3,-1,-1,-0.04415339231491089,-0.05199921131134033
939,6,-1,-1,0.32626408338546753,-0.014756463468074799
940,5,-1,-1,0.29628050327301025,-0.2208806276321411
941,5,-1,-1,-0.1652318239212036,-0.1440771222114563
942,3,3,-1,-0.028235435485839844,0.07438723742961884
943,4,-1,-1,0.157520592212677,-0.02701880782842636
944,3,-1,-1,0.22584271430969238,-0.11667081713676453
945,1,3,-1,0.07357257604598999,-0.22866995632648468
946,4,-1,-1,-0.013071954250335693,0.14273224771022797
947,4,-1,-1,-0.37734317779541016,0.49806642532348633
948,0,3,-1,0.010677635669708252,0.03304512798786163
949,4,-1,-1,0.19204181432724,0.15300433337688446
950,6,3,2,0.06861066818237305,-0.026028428226709366
951,2,3,0,0.2879984974861145,0.2221476286649704
952,3,-1,-1,0.12676531076431274,0.15606141090393066
953,3,-1,-1,-0.11715662479400635,-0.15178389847278595
954,4,-1,-1,-0.7032226324081421,0.1991824060678482
955,6,3,-1,0.2416248917579651,-0.06593997776508331
956,4,-1,-1,-0.02917957305908203,0.13051176071166992
957,2,-1,-1,-0.21711838245391846,0.26248806715011597
958,1,3,-1,0.3237028121948242,-0.1327681541442871
959,3,-1,-1,0.08470416069030762,-0.3021450638771057
960,3,-1,-1,0.06893336772918701,-0.46175670623779297
961,3,-1,-1,-0.12469244003295898,0.18109799921512604
962,3,-1,-1,-0.3750263452529907,-0.27401795983314514
963,4,-1,-1,-1.224948525428772,0.5063501596450806
964,0,3,-1,-0.18814361095428467,-0.20287440717220306
965,0,3,-1,-0.1507418155670166,-0.07791797071695328
966,0,-1,-1,0.3946871757507324,-0.0611647292971611
967,3,-1,-1,-0.5270779132843018,0.16707025468349457
968,1,3,2,0.33686381578445435,-0.10900621116161346
969,2,3,-1,0.42188188433647156,-0.15314212441444397
970,2,3,0,0.3267887234687805,0.4048044681549072
971,5,-1,-1,-0.018302202224731445,0.09697969257831573
972,3,-1,-1,-0.4332672357559204,-0.06928310543298721
973,5,-1,-1,-0.6110860109329224,0.15213949978351593
974,3,-1,-1,-0.06078583002090454,-0.08492964506149292
975,0,-1,-1,0.2120656967163086,0.19298280775547028
976,2,-1,-1,0.07772010564804077,0.2996494174003601
